sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;assignment_vis>forum_vis>assignment_vis;469;633761;370907.53731343284;28646;469;469;1.38272921108742;0.5064753911255998;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_sub;475;633761;366914.4168421053;26528;475;475;1.3810526315789473;0.5084299355208911;1.5;1.5;2
3;assignment_vis>forum_vis>resource_vis;291;633569;392426.3883161512;6580;291;291;1.3676975945017182;0.5174751614506068;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_try;359;633655;375976.51532033423;11352;359;359;1.384401114206128;0.5136479410774044;1.5;1.5;2
3;assignment_vis>resource_vis_SOME>resource_vis;216;633768;369769.212962963;1700;216;216;1.2986111111111112;0.5644078326444342;1.5;1.5;2
3;assignment_vis>resource_vis_SOME>assignment_vis;209;633768;367888.75119617226;1254;209;209;1.291866028708134;0.5725960292690072;1.5;1.5;2
3;assignment_vis>resource_vis_SOME>assignment_sub;216;633768;369769.212962963;1275;216;216;1.2986111111111112;0.5644078326444342;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_vis;262;633747;344281.14122137404;5584;262;262;1.2958015267175573;0.5425404329420717;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_try;248;633747;341687.8306451613;4220;248;248;1.3024193548387097;0.5466813695250798;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_sub;262;633747;344281.14122137404;4534;262;262;1.2958015267175573;0.5425404329420717;1.5;1.5;2
3;assignment_try>resource_vis>assignment_vis;508;633852;355458.1535433071;13708;508;508;1.3503937007874016;0.522907063785422;1.5;1.5;2
3;assignment_try>resource_vis>assignment_sub;556;633852;337881.2823741007;12587;556;556;1.3489208633093526;0.522139314739247;1.5;1.5;2
3;assignment_try>resource_vis>assignment_try;199;633747;444307.8743718593;1584;199;199;1.3090452261306533;0.5651660996260206;1.5;1.5;2
3;assignment_try>resource_vis>resource_vis;305;633768;379265.2786885246;5550;305;305;1.298360655737705;0.536034355266418;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_sub;1055;633927;299446.92037914693;31897;1055;1055;1.3706161137440758;0.5168774840483884;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_try;405;633822;359173.7012345679;9070;405;405;1.3160493827160493;0.5529974106351425;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_vis;584;633918;344654.1095890411;23682;584;584;1.3518835616438356;0.5196613359545736;1.5;1.5;2
3;assignment_try>assignment_vis>resource_vis;313;633768;416311.53674121405;7656;313;313;1.3306709265175718;0.49525168137223263;1.5;1.5;2
3;assignment_try>assignment_vis>forum_vis;186;633761;422861.6182795699;1488;186;186;1.3333333333333333;0.5190080629136404;1.5;1.5;2
3;assignment_try>assignment_try>assignment_vis;206;633822;417965.97572815535;1648;206;206;1.3495145631067962;0.5379951557326138;1.5;1.5;2
3;assignment_try>assignment_try>assignment_sub;405;633822;359173.7012345679;7716;405;405;1.3160493827160493;0.5529974106351425;1.5;1.5;2
3;assignment_try>assignment_vis_SOME>assignment_vis;170;633918;418376.9235294118;1360;170;170;1.3176470588235294;0.5264993176635407;1.5;1.5;2
3;assignment_try>assignment_vis_SOME>assignment_sub;170;633918;418376.9235294118;1020;170;170;1.3176470588235294;0.5264993176635407;1.5;1.5;2
3;assignment_try>forum_vis>forum_vis;188;633575;416567.92553191487;1496;188;188;1.3643617021276595;0.502885914302145;1.5;1.5;2
3;assignment_try>forum_vis>assignment_vis;243;633761;401809.83950617287;3152;243;243;1.3518518518518519;0.5169309730070297;1.5;1.5;2
3;assignment_try>forum_vis>assignment_sub;248;633761;396376.30241935485;3175;248;248;1.344758064516129;0.5238180660605946;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_vis;230;633747;362579.4043478261;4946;230;230;1.3021739130434782;0.5616915851880675;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_try;248;633747;341687.8306451613;5484;248;248;1.3024193548387097;0.5466813695250798;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_sub;262;633747;344281.14122137404;6211;262;262;1.2958015267175573;0.5425404329420717;1.5;1.5;2
3;assignment_sub>assignment_try>assignment_sub;248;633747;341687.8306451613;4469;248;248;1.3024193548387097;0.5466813695250798;1.5;1.5;2
3;assignment_vis_SOME>assignment_vis>assignment_vis;317;633934;400925.9842271293;2996;317;317;1.3028391167192428;0.5480906004604909;1.5;1.5;2
3;assignment_vis_SOME>assignment_vis>assignment_try;245;633838;408141.387755102;980;245;245;1.3020408163265307;0.562302714371445;1.5;1.5;2
3;assignment_vis_SOME>assignment_vis>assignment_sub;317;633934;400925.9842271293;2816;317;317;1.3028391167192428;0.5480906004604909;1.5;1.5;2
3;assignment_vis_SOME>assignment_try>assignment_sub;245;633838;408141.387755102;735;245;245;1.3020408163265307;0.562302714371445;1.5;1.5;2
3;forum_vis>resource_vis>assignment_vis;505;633726;348596.8693069307;32286;505;505;1.4257425742574257;0.49594655877025545;1.5;1.5;2
3;forum_vis>resource_vis>assignment_try;426;633093;350372.8450704225;16510;426;426;1.4295774647887325;0.4967833566021025;1.5;1.5;2
3;forum_vis>resource_vis>resource_vis;352;633726;381364.26988636365;13404;352;352;1.4176136363636365;0.5038619951205986;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis_SOME;175;632738;417367.36;2094;175;175;1.5457142857142858;0.4126887287820095;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis;290;633086;387643.7586206897;13874;290;290;1.4586206896551723;0.4797038023392784;1.5;1.5;2
3;forum_vis>resource_vis>assignment_sub;517;633726;345983.28239845263;30456;517;517;1.4226305609284333;0.49592373764556147;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_try;662;633918;332125.91842900304;45628;662;662;1.4169184290030212;0.4918865372212325;1.5;1.5;2
3;forum_vis>assignment_vis>resource_vis;279;632823;378908.74551971327;5556;279;279;1.39247311827957;0.5220814510600437;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_vis;484;633918;369102.6012396694;26688;484;484;1.4018595041322315;0.49445858138842763;1.5;1.5;2
3;forum_vis>assignment_vis>forum_vis;251;633536;404192.764940239;4794;251;251;1.408366533864542;0.49149742737428226;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_sub;744;633918;333458.5147849462;76351;744;744;1.4112903225806452;0.4944444539298307;1.5;1.5;2
3;forum_vis>assignment_try>assignment_vis;306;633918;365963.90196078434;5228;306;306;1.411764705882353;0.4794725485187113;1.5;1.5;2
3;forum_vis>assignment_try>assignment_sub;665;633918;330637.6195488722;43630;665;665;1.4157894736842105;0.492846738265711;1.5;1.5;2
3;forum_vis>forum_vis_SOME>forum_vis;253;633389;385074.1581027668;21732;253;253;1.4802371541501975;0.4337049037476129;1.5;1.5;2
3;forum_vis>forum_vis_SOME>forum_vis_SOME;196;632583;405716.0714285714;6516;196;196;1.4872448979591837;0.4309685707197158;1.5;1.5;2
3;forum_vis>forum_vis_SOME>assignment_vis;252;633389;386548.44444444444;15934;252;252;1.4801587301587302;0.43456620148062297;1.5;1.5;2
3;forum_vis>forum_vis_SOME>assignment_sub;253;633389;385074.1581027668;15949;253;253;1.4802371541501975;0.4337049037476129;1.5;1.5;2
3;forum_vis>forum_vis_SOME>assignment_try;223;633384;387346.86995515693;9372;223;223;1.4820627802690582;0.4422926099288125;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis;383;633732;367964.8224543081;64580;383;383;1.4281984334203655;0.47247664536608325;1.5;1.5;2
3;forum_vis>forum_vis>forum_participation;222;633732;362011.7972972973;9708;222;222;1.4504504504504505;0.4560054524310592;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis_SOME;226;633384;383895.1769911504;12192;226;226;1.4867256637168142;0.43184450386247153;1.5;1.5;2
3;forum_vis>forum_vis>assignment_vis;572;633732;350044.25874125876;83372;572;572;1.437062937062937;0.4738970340000986;1.5;1.5;2
3;forum_vis>forum_vis>assignment_sub;575;633732;348805.4191304348;78505;575;575;1.4339130434782608;0.4786171566808826;1.5;1.5;2
3;forum_vis>forum_vis>assignment_try;502;633732;347285.13545816735;49678;502;502;1.4422310756972112;0.4703264700329028;1.5;1.5;2
3;forum_vis>forum_vis>resource_vis;380;633726;365326.4421052632;19720;380;380;1.431578947368421;0.4851924858942914;1.5;1.5;2
3;forum_vis>forum_participation>forum_vis;214;633732;359270.30841121497;9572;214;214;1.4532710280373833;0.4572458388928801;1.5;1.5;2
3;forum_vis>forum_participation>assignment_vis;227;633732;359963.99559471366;9440;227;227;1.4559471365638768;0.4538891494902145;1.5;1.5;2
3;forum_vis>forum_participation>assignment_sub;227;633732;359963.99559471366;9440;227;227;1.4559471365638768;0.4538891494902145;1.5;1.5;2
3;forum_vis>forum_participation>assignment_try;206;633732;363505.1941747573;5940;206;206;1.4611650485436893;0.4589984876342028;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_vis;393;633575;358603.0203562341;52698;393;393;1.474554707379135;0.44246972418561736;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_participation;186;633384;369004.10215053766;2848;186;186;1.4489247311827957;0.4606973852654993;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_vis_SOME;175;632738;384187.77142857143;4200;175;175;1.4857142857142858;0.43690582452902726;1.5;1.5;2
3;forum_vis_SOME>forum_vis>assignment_vis;391;633575;360400.4092071611;45960;391;391;1.473145780051151;0.4428000379013982;1.5;1.5;2
3;forum_vis_SOME>forum_vis>assignment_sub;393;633575;358603.0203562341;45114;393;393;1.474554707379135;0.44246972418561736;1.5;1.5;2
3;forum_vis_SOME>forum_vis>assignment_try;351;633536;358879.84045584046;28076;351;351;1.4814814814814814;0.4460289216427551;1.5;1.5;2
3;forum_vis_SOME>forum_vis>resource_vis;240;633569;378163.43333333335;7092;240;240;1.4875;0.43614179491533084;1.5;1.5;2
3;forum_vis_SOME>forum_participation>forum_vis;170;632738;369642.6058823529;2040;170;170;1.4470588235294117;0.468053563741536;1.5;1.5;2
3;forum_vis_SOME>forum_participation>assignment_vis;186;633384;369004.10215053766;2136;186;186;1.4489247311827957;0.4606973852654993;1.5;1.5;2
3;forum_vis_SOME>forum_participation>assignment_sub;186;633384;369004.10215053766;2136;186;186;1.4489247311827957;0.4606973852654993;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>forum_vis;312;633569;370999.89743589744;36000;312;312;1.482371794871795;0.43612236428503126;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>assignment_vis;310;633569;373346.9064516129;26600;310;310;1.4806451612903226;0.43653486597979013;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>assignment_sub;312;633569;370999.89743589744;26078;312;312;1.482371794871795;0.43612236428503126;1.5;1.5;2
