sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
4;resource_vis>resource_vis>resource_vis>assignment_vis;235;633768;422187.514893617;470;235;235;1.374468085106383;0.5548804772764643;1.5;1.5;2
4;resource_vis>resource_vis>resource_vis>forum_vis;231;633104;398290.6666666667;838;231;231;1.4004329004329004;0.5116467731531907;1.5;1.5;2
4;resource_vis>resource_vis>resource_vis>resource_vis;273;633768;416130.9304029304;1222;273;273;1.3608058608058609;0.5396438869026564;1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>assignment_sub;520;633934;390605.4576923077;3303;520;520;1.3990384615384615;0.5108637123753321;1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>forum_vis;210;633104;430303.86666666664;756;210;210;1.4;0.5054724446935734;1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>assignment_vis;264;633934;443205.8522727273;528;264;264;1.371212121212121;0.5344454932467455;1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>resource_vis;280;633768;424912.8892857143;900;280;280;1.3714285714285714;0.5316890937105178;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis_SOME>forum_vis;250;632729;397073.788;1800;250;250;1.516;0.4387642376321247;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis_SOME>forum_vis_SOME;200;632574;412495.54;1200;200;200;1.52;0.43363602364774206;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis_SOME>assignment_sub;250;632729;397073.788;1350;250;250;1.516;0.4387642376321247;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>forum_vis;356;633077;388123.2752808989;4612;356;356;1.4592696629213484;0.47370107086838836;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>assignment_sub;441;633447;374741.79365079367;5467;441;441;1.4387755102040816;0.48581454274686076;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>resource_vis;259;632729;395321.9382239382;1246;259;259;1.4575289575289576;0.4823746916562471;1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>assignment_vis;230;633077;428462.4043478261;812;230;230;1.4217391304347826;0.5143839506443248;1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>assignment_sub;185;633747;377395.82702702703;185;185;185;1.345945945945946;0.5509845903484145;1.5;1.5;2
4;resource_vis>assignment_try>resource_vis>assignment_sub;289;633768;380430.12110726646;459;289;289;1.3442906574394464;0.5220588235294118;1.5;1.5;2
4;resource_vis>assignment_try>assignment_vis>assignment_sub;287;633918;376499.47386759584;455;287;287;1.367595818815331;0.5085583666504258;1.5;1.5;2
4;resource_vis>assignment_try>assignment_vis>assignment_vis;168;633918;439158.5119047619;336;168;168;1.3422619047619047;0.5223733292071953;1.5;1.5;2
4;resource_vis>forum_vis>resource_vis>resource_vis;263;632814;404594.6844106464;1232;263;263;1.4220532319391634;0.5062664237454759;1.5;1.5;2
4;resource_vis>forum_vis>resource_vis>assignment_vis;195;632920;414673.56923076924;390;195;195;1.4384615384615385;0.5264231494491589;1.5;1.5;2
4;resource_vis>forum_vis>resource_vis>forum_vis;222;632734;405342.2927927928;1150;222;222;1.4639639639639639;0.4906903056624348;1.5;1.5;2
4;resource_vis>forum_vis>resource_vis>assignment_sub;387;632920;373459.1912144703;3585;387;387;1.4405684754521964;0.489879637684744;1.5;1.5;2
