sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
7;forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;189;690416;524320.4126984127;532;3;189;189;1.31 (+- 0.51);1.5;1.5;2
7;forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;171;690416;526740.7894736842;342;2;171;171;1.30 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;174;690266;509444.5229885057;348;2;174;174;1.30 (+- 0.53);1.5;1.5;2
7;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;186;690266;504877.37096774194;702;4;186;186;1.28 (+- 0.54);1.5;1.5;2
7;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;166;690266;506305.0602409639;166;1;166;166;1.27 (+- 0.54);1.5;1.5;2
7;forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;174;690266;509444.5229885057;348;2;174;174;1.30 (+- 0.53);1.5;1.5;2
8;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;203;690282;592021.1871921183;203;1;203;203;1.27 (+- 0.52);1.5;1.5;2
8;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;235;690516;578595.970212766;1164;6;235;235;1.27 (+- 0.53);1.5;1.5;2
8;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;329;690561;574279.4954407294;1317;6;329;329;1.26 (+- 0.53);1.5;1.5;2
8;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;173;690282;594057.9479768786;173;1;173;173;1.27 (+- 0.51);1.5;1.5;2
8;assignment_sub>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;182;690416;551922.1868131869;182;1;182;182;1.29 (+- 0.50);1.5;1.5;2
8;assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;163;690416;549566.9447852761;326;2;163;163;1.32 (+- 0.52);1.5;1.5;2
8;assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;184;690416;554280.8695652174;347;2;184;184;1.30 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;162;690276;538929.987654321;162;1;162;162;1.30 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis;202;690555;557160.0544554455;404;2;202;202;1.27 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;276;690584;551524.0869565217;664;3;276;276;1.28 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_sub;167;690319;552862.0239520958;167;1;167;167;1.25 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;164;690276;535962.1280487805;164;1;164;164;1.27 (+- 0.55);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis;186;690584;541641.9408602151;372;2;186;186;1.31 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;271;690584;525663.6531365314;664;3;271;271;1.30 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;394;690584;531413.4289340101;3638;16;394;394;1.24 (+- 0.55);1.5;1.0;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;505;690584;527177.3168316832;5400;24;505;505;1.24 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try;197;690282;551065.0101522843;394;2;197;197;1.29 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis;199;690584;537090.9145728643;398;2;199;199;1.25 (+- 0.51);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;263;690305;552688.0038022813;930;4;263;263;1.26 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;302;690305;553232.2218543047;996;4;302;302;1.26 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;255;690282;522226.831372549;452;2;255;255;1.28 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;264;690584;509223.54545454547;639;3;264;264;1.24 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis;176;690584;528818.875;352;2;176;176;1.23 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis;207;690305;537743.7487922705;414;2;207;207;1.31 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;372;690319;535938.0295698924;1213;5;372;372;1.27 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_sub;168;690584;509000.88095238095;168;1;168;168;1.24 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;236;690598;519683.27118644066;581;3;236;236;1.22 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis;169;690319;533036.023668639;338;2;169;169;1.24 (+- 0.49);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_sub;200;690319;529628.345;369;2;200;200;1.25 (+- 0.50);1.25;1.0;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;195;690540;536380.0923076923;195;1;195;195;1.25 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;219;690598;516377.5068493151;219;1;219;219;1.25 (+- 0.55);1.5;1.0;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;232;690319;519624.9396551724;401;2;232;232;1.24 (+- 0.50);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;180;690598;523595.35555555555;180;1;180;180;1.29 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;168;690526;524013.53571428574;168;1;168;168;1.26 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;210;690584;524821.7333333333;210;1;210;210;1.27 (+- 0.55);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;181;690416;519822.83425414364;362;2;181;181;1.28 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;208;690598;511562.57692307694;389;2;208;208;1.28 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;182;690598;536768.2197802198;182;1;182;182;1.28 (+- 0.52);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;178;690385;547622.6741573034;178;1;178;178;1.28 (+- 0.50);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;222;690561;565980.481981982;778;4;222;222;1.27 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;289;690561;554629.4429065743;880;4;289;289;1.26 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;172;690305;552661.3837209302;172;1;172;172;1.24 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;165;690137;543459.303030303;330;2;165;165;1.23 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;211;690358;546877.1469194313;376;2;211;211;1.25 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;180;690438;552643.3166666667;180;1;180;180;1.31 (+- 0.51);1.5;1.5;2
8;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;232;690416;500436.9137931034;792;4;232;232;1.27 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;198;690416;507027.2727272727;758;4;198;198;1.28 (+- 0.54);1.5;1.5;2
8;assignment_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;180;690598;526713.3166666667;180;1;180;180;1.29 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;189;690164;560195.4973544973;189;1;189;189;1.28 (+- 0.48);1.5;1.5;2
8;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;239;690561;578265.5271966527;1156;6;239;239;1.29 (+- 0.51);1.5;1.5;2
8;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;310;690561;570901.5612903226;1110;5;310;310;1.29 (+- 0.53);1.5;1.5;2
8;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;162;690282;600506.9012345679;162;1;162;162;1.30 (+- 0.50);1.5;1.5;2
8;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;186;690282;594349.5053763441;186;1;186;186;1.26 (+- 0.51);1.5;1.5;2
8;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;198;690048;556719.9090909091;198;1;198;198;1.28 (+- 0.51);1.5;1.5;2
8;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;178;690137;554564.6460674157;356;2;178;178;1.27 (+- 0.53);1.5;1.5;2
8;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;239;690137;542922.9246861924;582;3;239;239;1.26 (+- 0.53);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;170;690416;538789.4529411765;170;1;170;170;1.32 (+- 0.51);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;183;690416;536301.7923497268;183;1;183;183;1.30 (+- 0.51);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;203;690416;522505.3645320197;378;2;203;203;1.32 (+- 0.51);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;175;690266;514729.44;175;1;175;175;1.28 (+- 0.51);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;216;690416;509060.14814814815;1522;8;216;216;1.29 (+- 0.53);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;246;690416;502410.3617886179;1380;7;246;246;1.25 (+- 0.54);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;175;690416;529052.2457142858;350;2;175;175;1.31 (+- 0.51);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;171;690266;503874.0760233918;171;1;171;171;1.31 (+- 0.50);1.5;1.5;2
8;assignment_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;162;690266;514629.06790123455;162;1;162;162;1.31 (+- 0.50);1.5;1.5;2
8;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;200;689988;550557.185;200;1;200;200;1.27 (+- 0.51);1.5;1.5;2
8;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;202;690164;570140.405940594;202;1;202;202;1.28 (+- 0.52);1.5;1.5;2
8;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;176;690164;564773.0909090909;352;2;176;176;1.27 (+- 0.53);1.5;1.5;2
8;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;228;690164;559497.6578947369;582;3;228;228;1.27 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;172;690416;522595.74418604653;172;1;172;172;1.31 (+- 0.52);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;178;690416;523838.88764044945;178;1;178;178;1.31 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;171;690416;544280.9766081871;171;1;171;171;1.33 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;175;690416;526074.7885714286;175;1;175;175;1.31 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;193;690416;539628.3626943005;362;2;193;193;1.32 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;168;690416;531987.9464285715;168;1;168;168;1.31 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis;167;690238;514635.1137724551;334;2;167;167;1.30 (+- 0.52);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;198;690266;497816.76767676766;718;4;198;198;1.27 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;264;690416;499274.35984848486;3581;19;264;264;1.28 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;240;690416;507856.94583333336;3390;18;240;240;1.29 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;192;690267;526539.703125;740;4;192;192;1.32 (+- 0.51);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;183;690238;501738.2568306011;1042;6;183;183;1.29 (+- 0.54);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;166;690358;540007.656626506;166;1;166;166;1.32 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;169;690416;541939.8284023668;338;2;169;169;1.31 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;216;690416;522127.68981481483;930;5;216;216;1.29 (+- 0.52);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis;184;690238;502088.39130434784;706;4;184;184;1.29 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;199;690238;495850.24623115576;904;5;199;199;1.28 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;180;690238;507048.22777777776;518;3;180;180;1.30 (+- 0.52);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis;171;690238;513332.4561403509;342;2;171;171;1.31 (+- 0.52);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis;165;690238;519116.3515151515;330;2;165;165;1.30 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>assignment_sub;184;690266;501892.92391304346;520;3;184;184;1.28 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;177;690238;512404.6892655367;342;2;177;177;1.29 (+- 0.53);1.5;1.5;2
8;forum_vis>assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;171;690416;526740.7894736842;171;1;171;171;1.30 (+- 0.53);1.5;1.5;2
8;forum_vis>forum_participation>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;174;690266;509444.5229885057;174;1;174;174;1.30 (+- 0.53);1.5;1.5;2
9;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;175;690416;591152.1771428571;350;2;175;175;1.30 (+- 0.55);1.5;1.5;2
9;assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;235;690516;578595.970212766;582;3;235;235;1.27 (+- 0.53);1.5;1.5;2
9;assignment_sub>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;163;690416;549566.9447852761;163;1;163;163;1.32 (+- 0.52);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;202;690555;557160.0544554455;202;1;202;202;1.27 (+- 0.54);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis>assignment_sub;186;690584;541641.9408602151;186;1;186;186;1.31 (+- 0.53);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;304;690584;537462.0921052631;1418;6;304;304;1.25 (+- 0.55);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;394;690584;531413.4289340101;1819;8;394;394;1.24 (+- 0.55);1.5;1.0;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;202;690305;557034.2178217822;404;2;202;202;1.26 (+- 0.52);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;229;690305;559664.729257642;431;2;229;229;1.26 (+- 0.52);1.5;1.0;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;197;690282;551065.0101522843;197;1;197;197;1.29 (+- 0.52);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;199;690584;537090.9145728643;199;1;199;199;1.25 (+- 0.51);1.5;1.5;2
9;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;263;690305;552688.0038022813;465;2;263;263;1.26 (+- 0.53);1.5;1.5;2
