sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;382;690303;601602.5183246073;2801;8;382;382;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;358;690303;601314.2234636871;2706;8;358;358;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;428;690303;600962.5560747663;2945;8;428;428;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;358;690303;601314.2234636871;2706;8;358;358;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;230;690282;603858.6782608696;816;4;230;230;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;202;690561;606092.9653465346;766;4;202;202;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;231;690458;598352.9090909091;847;4;231;231;1.24 (+- 0.50);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;397;690524;597084.9622166246;2815;8;397;397;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;182;690451;596627.3076923077;346;2;182;182;1.30 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;178;690528;601108.6910112359;350;2;178;178;1.20 (+- 0.52);1.25;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;167;690516;603730.8143712574;167;1;167;167;1.19 (+- 0.51);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;358;690303;601314.2234636871;2706;8;358;358;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;167;690458;600929.0598802395;330;2;167;167;1.20 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;176;690458;599294.6818181818;176;1;176;176;1.23 (+- 0.50);1.25;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;519;690303;597034.7052023121;4866;17;519;519;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;247;690282;604883.4939271255;910;4;247;247;1.29 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;355;690303;603097.4450704225;2650;8;355;355;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;401;690303;602803.7481296759;3134;10;401;401;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;325;690303;602208.3538461538;2544;8;325;325;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;401;690303;602803.7481296759;3134;10;401;401;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;355;690303;603097.4450704225;2650;8;355;355;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;228;690282;606028.8245614035;812;4;228;228;1.27 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;228;690282;606028.8245614035;812;4;228;228;1.27 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;194;690561;606982.2010309278;740;4;194;194;1.26 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;357;690561;603710.7675070028;2629;12;357;357;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;211;690237;603840.5118483412;800;4;211;211;1.24 (+- 0.50);1.0;1.0;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;437;690582;600885.3135011442;3818;13;437;437;1.24 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;352;690303;602244.1335227273;2640;8;352;352;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;163;690184;602653.4662576687;326;2;163;163;1.31 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;480;690303;602645.0145833333;3906;13;480;480;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;352;690303;602244.1335227273;2640;8;352;352;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;250;690528;600631.788;455;2;250;250;1.24 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;165;690528;603255.7393939394;165;1;165;165;1.22 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;247;690282;604883.4939271255;910;4;247;247;1.29 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;355;690303;603097.4450704225;2650;8;355;355;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;325;690303;602208.3538461538;2544;8;325;325;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;401;690303;602803.7481296759;3134;10;401;401;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;325;690303;602208.3538461538;2544;8;325;325;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;352;690303;602244.1335227273;2640;8;352;352;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;163;690184;602653.4662576687;326;2;163;163;1.31 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;229;690528;601031.6812227074;443;2;229;229;1.19 (+- 0.50);1.0;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;208;690516;607060.6057692308;380;2;208;208;1.21 (+- 0.50);1.0;1.0;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;174;690249;608611.264367816;174;1;174;174;1.24 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;273;690282;605266.9853479853;958;4;273;273;1.28 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;405;690303;601934.787654321;3001;9;405;405;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;371;690303;601540.129380054;2728;8;371;371;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;459;690303;602066.3507625272;3356;10;459;459;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;371;690303;601540.129380054;2728;8;371;371;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;162;690282;604776.6296296297;324;2;162;162;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;254;690282;604882.9842519684;1022;5;254;254;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;162;690282;604776.6296296297;324;2;162;162;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;219;690561;605947.4429223745;950;5;219;219;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;166;690506;608564.8975903614;166;1;166;166;1.26 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;244;690237;603705.2868852459;863;4;244;244;1.24 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;398;690303;601617.1055276382;2986;9;398;398;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;180;690184;604473.9833333333;343;2;180;180;1.30 (+- 0.47);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;186;690528;601777.9623655914;358;2;186;186;1.20 (+- 0.52);1.25;1.5;2
7;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;174;690516;607468.3965517242;174;1;174;174;1.18 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;371;690303;601540.129380054;2728;8;371;371;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;170;690237;602672.7882352942;333;2;170;170;1.21 (+- 0.52);1.0;1.0;2
7;assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;178;690237;605216.4269662921;178;1;178;178;1.21 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;283;690282;597744.6077738516;967;4;283;283;1.29 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;393;690303;597046.0661577608;3095;10;393;393;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;362;690303;595972.4613259669;2650;8;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;447;690303;596856.3847874721;3482;11;447;447;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;362;690303;595972.4613259669;2650;8;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;167;690282;595350.3652694611;334;2;167;167;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;260;690282;598257.65;1041;5;260;260;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;167;690282;595350.3652694611;334;2;167;167;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;222;690561;599188.2162162162;948;5;222;222;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;172;690506;600593.5581395349;172;1;172;172;1.27 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;244;690458;598016.4344262296;852;4;244;244;1.25 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;396;690524;596164.8308080808;3104;10;396;396;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;193;690451;595798.2176165803;520;3;193;193;1.31 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;183;690528;597830.4535519126;183;1;183;183;1.20 (+- 0.52);1.0;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;179;690516;602824.7094972067;179;1;179;179;1.20 (+- 0.50);1.0;1.0;2
7;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;362;690303;595972.4613259669;2650;8;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;214;690203;586346.4112149533;376;2;214;214;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END;162;690000;589208.4691358025;324;2;162;162;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END;162;690000;589208.4691358025;324;2;162;162;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;164;690203;595089.2073170731;164;1;164;164;1.28 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END;180;690000;591013.6;342;2;180;180;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;216;690203;593029.5555555555;216;1;216;216;1.30 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;185;690164;588588.5351351352;347;2;185;185;1.28 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;174;690511;599504.8505747126;174;1;174;174;1.32 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;206;690163;607438.9708737864;748;4;206;206;1.31 (+- 0.51);1.5;1.5;2
