sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
4;assignment_sub>forum_vis>assignment_vis>assignment_sub;242;690704;574433.4628099174;807;242;242;1.3512396694214877;0.556532790857354;1.5;1.5;2
4;assignment_sub>forum_vis>assignment_vis>forum_vis;183;690704;581128.4043715846;366;183;183;1.3087431693989071;0.5562137057128912;1.5;1.5;2
4;assignment_sub>forum_participation>forum_vis>assignment_sub;180;690590;558519.2722222222;360;180;180;1.3583333333333334;0.547403724858378;1.5;1.5;2
4;assignment_try>assignment_sub>resource_vis>assignment_sub;223;690560;561759.3318385651;411;223;223;1.4618834080717489;0.4765964588027147;1.5;1.5;2
4;assignment_try>assignment_sub>assignment_try>assignment_sub;193;689494;551228.5958549223;193;193;193;1.4093264248704662;0.49824281038482904;1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>resource_vis;188;690518;564816.0691489362;376;188;188;1.4361702127659575;0.4945372306277454;1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>assignment_sub;225;690561;557448.8844444444;413;225;225;1.431111111111111;0.5140100672227629;1.5;1.5;2
4;assignment_try>resource_vis>assignment_sub>assignment_sub;185;690561;520652.47027027025;185;185;185;1.3621621621621622;0.5225103240873891;1.5;1.5;2
4;assignment_try>resource_vis>assignment_vis>assignment_sub;201;690561;514757.75124378107;201;201;201;1.3532338308457712;0.5264047777611363;1.5;1.5;2
4;assignment_try>resource_vis>resource_vis>assignment_sub;198;690518;521432.99494949495;198;198;198;1.3838383838383839;0.515388980439819;1.5;1.5;2
4;assignment_try>resource_vis>forum_vis>assignment_sub;180;690567;513721.3388888889;180;180;180;1.3277777777777777;0.5675641922748264;1.5;1.5;2
4;assignment_try>assignment_vis>resource_vis>assignment_sub;329;690524;513073.8085106383;710;329;329;1.3920972644376899;0.5308169408158787;1.5;1.5;2
4;assignment_try>assignment_vis>forum_vis>assignment_sub;219;690567;521205.7397260274;219;219;219;1.3378995433789955;0.5564279662321936;1.5;1.5;2
4;assignment_try>assignment_vis>assignment_vis>assignment_sub;176;690567;528620.6875;176;176;176;1.3522727272727273;0.5614221274538485;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_try>resource_vis;192;690399;527074.8333333334;384;192;192;1.40625;0.5501665621185082;1.5;2.0;2
4;assignment_vis>resource_vis>assignment_try>assignment_sub;382;690399;493164.94502617803;770;382;382;1.387434554973822;0.5521603619054094;1.5;1.5;2
4;assignment_vis>resource_vis>resource_vis>assignment_sub;462;690661;500195.4783549784;2047;462;462;1.37987012987013;0.5580854944413445;1.5;1.5;2
4;assignment_vis>resource_vis>resource_vis>forum_vis;177;690590;524411.7966101695;354;177;177;1.3728813559322033;0.5243493289765431;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>assignment_sub;330;690518;529158.5060606061;736;330;330;1.4106060606060606;0.5071311491071795;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>assignment_vis;200;690518;570568.435;400;200;200;1.41;0.5369745883584377;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>resource_vis;206;690518;570778.8058252428;412;206;206;1.4296116504854368;0.5190487026918024;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>forum_vis;250;690447;521839.468;500;250;250;1.34;0.5724603421840625;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>assignment_sub;428;690661;511621.7920560748;1630;428;428;1.352803738317757;0.575101325995373;1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>resource_vis;358;690661;518117.1312849162;716;358;358;1.3701117318435754;0.5631299971085637;1.5;1.5;2
